Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Finish,View,Amenities,Amenities_Count,Is_Installments
Apartment,cairo mokattam lhdb l ly adly el melegy st,4000000.0,28571.0,140.0,3.0,2.0,2.0,1,Main Street,,0,0
Apartment,cairo mokattam lhdb l ly manteqt ganob s,7200000.0,28800.0,250.0,4.0,3.0,4.0,1,Main Street,,0,0
Apartment,cairo new cairo el ahyaa fifth neighborhood street 27,7000000.0,33333.0,210.0,3.0,3.0,1.0,1,Main Street,,0,0
Apartment,cairo new cairo south investors gamal abdel nasser st,3400000.0,28333.0,120.0,2.0,1.0,3.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,0
Apartment,cairo heliopolis el thawra,7500000.0,39894.0,188.0,3.0,2.0,9.0,1,Main Street,,0,0
Apartment,cairo new cairo el andalous al andalus 1,4350000.0,24167.0,180.0,3.0,2.0,3.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Apartment,cairo new cairo north rehab,4695000.0,30290.0,155.0,3.0,3.0,1.0,1,Side Street,,0,1
Apartment,cairo 6th of october hadaeq october compounds calma compound el nasr development,5300000.0,34194.0,155.0,3.0,2.0,0.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden",5,0
Apartment,cairo nasr city 9th zone dr el sheemy st,4300000.0,22632.0,190.0,3.0,1.0,2.0,1,Corner,,0,0
Villa,cairo badr city hai el zohour fifth neighborhood hay el koronfil el koronfil villas,19000000.0,234568.0,81.0,,,,1,Other,"Security, Parking",2,1
Duplex,cairo nasr city abou dawoud el zaheri,55000000.0,73333.0,750.0,,,,1,Main Street,,0,0
Commercial,cairo new administrative capital mu23 paris mall,5625000.0,375000.0,23.0,,,2.0,1,Main Street,"Security, Parking, Garden",3,1
Roof,cairo new cairo new narges,3065000.0,28915.0,106.0,2.0,2.0,4.0,1,Other,,0,1
Villa,cairo new cairo compounds aswar,39000000.0,67241.0,580.0,7.0,8.0,,1,Garden,"Security, Garden, Balcony",3,0
Commercial,cairo dokki mydn lmsh al mesaha st,6500000.0,29545.0,220.0,4.0,2.0,1.0,1,Side Street,,0,0
Apartment,cairo el sheikh zayed city el hay elsades ashaer,6500000.0,32500.0,200.0,3.0,2.0,3.0,1,Garden,Garden,1,0
Apartment,red sea el ahyaa,8239000.0,74900.0,110.0,2.0,1.0,2.0,1,Sea View,,0,1
Apartment,cairo new cairo el lotus lotus south,5250000.0,42683.0,123.0,2.0,2.0,3.0,1,Main Street,,0,0
Apartment,cairo new cairo el andalous al andalus 1,4200000.0,25610.0,164.0,3.0,2.0,3.0,1,Side Street,,0,0
Apartment,cairo new cairo el lotus lotus south,5100000.0,29310.0,174.0,3.0,3.0,2.0,1,Main Street,,0,0
Apartment,cairo new cairo madinaty second zone buildings mdynty by 2,13500000.0,67500.0,200.0,3.0,2.0,6.0,1,Garden,"Security, Garden, Balcony",3,0
Apartment,cairo new cairo el banafsg el banafsag 12,8500000.0,34000.0,250.0,4.0,3.0,1.0,1,Garden,Garden,1,0
Apartment,cairo el haram shareaa el haram,3250000.0,21667.0,150.0,3.0,2.0,2.0,1,Side Street,Elevator,1,0
Apartment,cairo new administrative capital r8 qamari compound new event,6528543.0,40803.0,160.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Office,cairo new administrative capital r3 lmqsd almaqsed villas,2000000.0,80000.0,25.0,1.0,1.0,3.0,1,Main Street,"Elevator, Security, Parking",3,1
Apartment,cairo new administrative capital ldwn twn tycoon tower nile development,5732520.0,90992.0,63.0,,,,1,Other,,0,1
Apartment,cairo 6th of october tryq wsl dhshwr,4500000.0,28125.0,160.0,3.0,2.0,2.0,1,Side Street,,0,0
Apartment,cairo new cairo el narges el narges 2 pilot halawany st,8500000.0,38636.0,220.0,3.0,2.0,1.0,1,Garden,"Elevator, Water Meter, Natural Gas, Electricity Meter, Garden, Balcony",6,0
Medical,cairo 6th of october jml bd lnsr,9720000.0,120000.0,81.0,2.0,1.0,0.0,1,Main Street,,0,0
Apartment,cairo new cairo compounds tag city origami gardens taj city compound,7331000.0,45819.0,160.0,3.0,2.0,2.0,1,Golf Course,Garden,1,1
Apartment,red sea hurghada resorts senzo mall,8975155.0,76711.0,117.0,2.0,1.0,3.0,1,Other,,0,1
Duplex,cairo new cairo el ahyaa first neighborhood omar ibn abd el aziz st,15000000.0,33333.0,450.0,4.0,3.0,1.0,1,Side Street,,0,0
Apartment,cairo new cairo el banafsg el banafsag 3,8800000.0,36066.0,244.0,3.0,3.0,2.0,1,Side Street,,0,0
Apartment,cairo imbaba jasmine gardens,3350000.0,19143.0,175.0,3.0,3.0,3.0,1,Main Street,Garden,1,1
Villa,cairo new cairo compounds mivida mivida parcel,57000000.0,126386.0,451.0,4.0,5.0,,1,Garden,"Water Meter, Security, Swimming Pool, Garden, Balcony",5,0
Building,cairo new cairo bait el watan first neighborhood,33000000.0,188571.0,175.0,,,,1,Main Street,,0,0
Office,cairo hadayek el ahram lmntq w,3780000.0,60000.0,63.0,1.0,1.0,1.0,1,Main Street,"Elevator, Security",2,1
Apartment,cairo new cairo el ahyaa first neighborhood street 1,7000000.0,33333.0,210.0,3.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Apartment,cairo new cairo new narges,4800000.0,30189.0,159.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo heliopolis ard el golf el nozha st,3500000.0,29167.0,120.0,2.0,2.0,2.0,1,Garden,"Elevator, Security, Garden",3,0
Office,cairo faisal shareaa el malek fasel,5000000.0,15528.0,322.0,8.0,5.0,1.0,1,Main Street,,0,1
Apartment,cairo el sheikh zayed city compounds kmbwnd fyldj wyst dr llttwyr,9000000.0,60403.0,149.0,3.0,3.0,4.0,1,Garden,Garden,1,1
Apartment,cairo new cairo bait el watan first neighborhood,3640000.0,14000.0,260.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Apartment,cairo new cairo lmstqbl syty compounds aliva compound mountain view,5600000.0,46667.0,120.0,2.0,2.0,2.0,1,Other,,0,1
Medical,cairo el maadi zahraa el maadi zahraa el maadi st,5200000.0,45217.0,115.0,3.0,2.0,6.0,1,Main Street,,0,0
Roof,cairo new cairo new narges,4000000.0,23810.0,168.0,2.0,2.0,4.0,1,Side Street,,0,1
Commercial,cairo new cairo madinaty first zone buildings madinaty road,28000000.0,280000.0,100.0,,,1.0,1,Main Street,"Water Meter, Security, Parking, Garden",4,1
Studio,cairo new cairo compounds sarai elan sarai compound,5000000.0,62500.0,80.0,1.0,1.0,1.0,0,Main Street,"Elevator, Water Meter, Swimming Pool, Balcony",4,1
Apartment,red sea hurghada resorts,3869000.0,53000.0,73.0,1.0,1.0,1.0,1,Sea View,"Elevator, Natural Gas, Security, Swimming Pool, Balcony",5,1
Villa,cairo new cairo compounds hyde park cluster 6 hyde park,31000000.0,83784.0,370.0,6.0,5.0,,1,Other,,0,0
Apartment,cairo new cairo bait el watan third neighborhood,5150000.0,22788.0,226.0,3.0,3.0,2.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,1
Apartment,cairo heliopolis ard el golf el nozha st,3500000.0,29167.0,120.0,2.0,1.0,2.0,1,Garden,"Elevator, Security, Garden",3,0
Apartment,cairo new cairo compounds fifth square,10000000.0,69930.0,143.0,3.0,2.0,2.0,1,Other,"Elevator, Security, Parking",3,0
Apartment,cairo new cairo compounds fifth square,9500000.0,68841.0,138.0,3.0,2.0,0.0,1,Other,"Security, Garden",2,0
Apartment,cairo new cairo compounds fifth square,9000000.0,72000.0,125.0,2.0,2.0,1.0,1,Garden,"Security, Parking, Garden",3,0
Apartment,cairo new cairo compounds fifth square,10600000.0,66250.0,160.0,3.0,3.0,4.0,1,Other,"Elevator, Security, Parking",3,0
Apartment,cairo new cairo compounds fifth square,8000000.0,64000.0,125.0,2.0,2.0,3.0,1,Other,"Elevator, Security, Parking",3,0
Apartment,cairo new cairo el banafsg el banafsag 7 abdullah mosalamy st,7300000.0,33182.0,220.0,3.0,4.0,2.0,1,Garden,Garden,1,0
Studio,cairo new cairo compounds tag city origami gardens taj city compound,3000000.0,51724.0,58.0,1.0,1.0,1.0,1,Garden,Garden,1,1
Apartment,cairo nasr city makram ebeid,6500000.0,26000.0,250.0,3.0,3.0,7.0,1,Side Street,,0,0
Duplex,cairo al oubour compounds lake house compound brevan,7114700.0,23795.0,299.0,4.0,2.0,1.0,1,Garden,Garden,1,1
Apartment,cairo new cairo compounds garden heights compound,6500000.0,35135.0,185.0,3.0,3.0,1.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Apartment,cairo new cairo compounds trio gardens,6400000.0,49231.0,130.0,2.0,3.0,2.0,1,Other,Garden,1,0
Apartment,cairo new cairo second sector,7000000.0,35000.0,200.0,3.0,2.0,2.0,1,Other,,0,0
Apartment,cairo new cairo compounds gardenia hights abo el hawl abo el hawl 3,6000000.0,27273.0,220.0,3.0,2.0,1.0,1,Main Street,Garden,1,0
Apartment,cairo nasr city el hay el asher ahmed el zomor,3800000.0,23750.0,160.0,3.0,2.0,3.0,1,Side Street,,0,1
Apartment,cairo new cairo sharq el akadamiya mohammad othman st,4300000.0,21500.0,200.0,3.0,3.0,0.0,1,Garden,"Security, Swimming Pool, Garden",3,0
Villa,cairo new cairo compounds sarai club views sarai compound,6710000.0,36667.0,183.0,3.0,3.0,,1,Garden,Garden,1,1
Apartment,red sea sahl hasheesh sahl hasheesh resorts cala resort capital link,9018629.0,95943.0,94.0,1.0,1.0,2.0,1,Pool,"Elevator, Security, Swimming Pool, Balcony",4,1
Apartment,cairo new cairo lmstqbl syty compounds lavenir,3500000.0,26718.0,131.0,2.0,2.0,2.0,0,Other,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,0
Apartment,cairo new cairo bait el watan fifth neighborhood,4350000.0,25291.0,172.0,3.0,3.0,2.0,1,Other,Garden,1,1
Duplex,cairo new cairo sharq el akadamiya al tahrir st,14000000.0,37234.0,376.0,4.0,3.0,0.0,1,Garden,Garden,1,0
Apartment,cairo new cairo compounds the square,8700000.0,49153.0,177.0,3.0,3.0,0.0,1,Lake,Garden,1,0
Apartment,cairo new cairo el andalous el andalus family,3725000.0,26049.0,143.0,3.0,2.0,4.0,1,Main Street,,0,1
Roof,cairo new cairo el lotus lotus north lmntq lthny llwts lshmly,9000000.0,12000.0,750.0,4.0,3.0,4.0,1,Main Street,,0,0
Apartment,cairo new cairo compounds fifth square,8000000.0,64516.0,124.0,2.0,2.0,1.0,1,Other,,0,0
Office,cairo new administrative capital ldwn twn tryw fy twr lnkhyl llttwyr,3794400.0,105400.0,36.0,1.0,1.0,13.0,1,Main Street,"Elevator, Water Meter, Security, Parking",4,1
Office,cairo el maadi zahraa el maadi zahraa el maadi st,5200000.0,45217.0,115.0,3.0,3.0,5.0,1,Main Street,,0,0
Apartment,cairo new cairo el ahyaa first neighborhood street 1,6000000.0,33333.0,180.0,3.0,2.0,1.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Chalet,sharm el sheikh resorts diar el rabwa residence,3500000.0,50000.0,70.0,1.0,1.0,1.0,1,Garden,Garden,1,0
Apartment,cairo nasr city el hay el asher ahmed el zomor,3400000.0,22667.0,150.0,3.0,2.0,2.0,1,Side Street,,0,1
Office,alexandria smouha Muruj,23760000.0,110000.0,216.0,4.0,2.0,2.0,1,Plaza,,0,1
Apartment,cairo nasr city mostafa el nahaas st,6000000.0,40000.0,150.0,3.0,2.0,1.0,1,Main Street,"Elevator, Security",2,0
Apartment,cairo al oubour lhy ltrfyhy,3000000.0,21127.0,142.0,3.0,2.0,2.0,1,Main Street,Garden,1,1
Apartment,cairo new cairo bait el watan second neighborhood,4100000.0,23563.0,174.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Apartment,cairo al oubour el hay el tamen,4560000.0,19000.0,240.0,3.0,3.0,1.0,1,Main Street,,0,1
Apartment,cairo new cairo bait el watan second neighborhood,5500000.0,24336.0,226.0,3.0,3.0,2.0,1,Garden,Garden,1,1
Apartment,cairo al oubour lhy ltrfyhy,3100000.0,22143.0,140.0,3.0,2.0,1.0,1,Main Street,Garden,1,1
Apartment,cairo new cairo compounds garden heights compound,4400000.0,30137.0,146.0,2.0,2.0,1.0,1,Garden,"Natural Gas, Electricity Meter, Security, Garden, Balcony",5,0
Apartment,cairo al oubour el hay el tamen,3363000.0,19000.0,177.0,3.0,2.0,1.0,1,Main Street,Garden,1,1
Apartment,cairo new cairo compounds the square,5200000.0,39394.0,132.0,3.0,2.0,5.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Apartment,cairo al oubour el hay el tamen,3100000.0,18788.0,165.0,3.0,2.0,1.0,1,Main Street,,0,1
Apartment,cairo new cairo el banafsg el banafsag 5 zakaria ahmed st,7200000.0,38919.0,185.0,2.0,2.0,2.0,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden, Balcony",6,0
Apartment,cairo al oubour el hay el tamen,3100000.0,18788.0,165.0,3.0,2.0,1.0,1,Main Street,,0,1
Apartment,cairo al oubour lhy ltrfyhy,3100000.0,22143.0,140.0,3.0,2.0,1.0,1,Main Street,Garden,1,1
Apartment,cairo al oubour el hay el tamen,4560000.0,19000.0,240.0,3.0,3.0,1.0,1,Main Street,,0,1
Apartment,cairo al oubour el hay el tamen,4560000.0,19000.0,240.0,3.0,3.0,1.0,1,Main Street,,0,1
Commercial,cairo new administrative capital mhwr mhmd bn zyd ljnwby,6450000.0,430000.0,15.0,,,1.0,1,Main Street,"Water Meter, Electricity Meter, Security, Parking",4,1
Apartment,cairo new cairo el yassamin el yasmeen 3 mohamed rahim st,4500000.0,18750.0,240.0,4.0,3.0,0.0,1,Garden,Garden,1,1
Apartment,cairo new cairo bait el watan second neighborhood,5050000.0,25765.0,196.0,3.0,3.0,3.0,1,Garden,Garden,1,1
Apartment,cairo new cairo compounds fifth square,11257000.0,75550.0,149.0,2.0,3.0,1.0,1,Other,"Security, Parking",2,1
Commercial,damietta mdyn dmyt ljdyd smart village,10800000.0,180000.0,60.0,,,1.0,1,Main Street,"Electricity Meter, Security, Garden",3,1
Apartment,cairo 6th of october bait el watan bait el watan el asasy,3120000.0,12000.0,260.0,4.0,3.0,0.0,1,Corner,,0,0
Building,cairo 6th of october jml bd lnsr,35000000.0,50000.0,700.0,,,,1,Corner,"Elevator, Water Meter, Security, Swimming Pool",4,0
Land,monufia quweisna quweisna city,300000000.0,10000.0,30000.0,,,,1,Main Street,,0,0
Villa,cairo el sheikh zayed city lshykh zyd ljdyd havre compound el ezz,5500000.0,34375.0,160.0,3.0,2.0,2.0,1,Main Street,,0,1
Apartment,cairo new cairo bait el watan south suez road el hay el takmely,3968000.0,27748.0,143.0,3.0,2.0,2.0,1,Garden,"Natural Gas, Electricity Meter, Security, Garden, Balcony",5,0
Duplex,cairo new cairo bait el watan fourth neighborhood,5900000.0,23137.0,255.0,3.0,4.0,0.0,1,Garden,Garden,1,1
Studio,cairo new cairo compounds the red residence compound al borouj misr,6020000.0,130870.0,46.0,1.0,1.0,2.0,1,Garden,Garden,1,1
Apartment,cairo new cairo bait el watan fourth neighborhood,4728000.0,24000.0,197.0,3.0,3.0,0.0,1,Other,Garden,1,1
Land,monufia quweisna quweisna city,300000000.0,10000.0,30000.0,,,,1,Main Street,"Water Meter, Security, Parking, Garden",4,0
Apartment,cairo new cairo compounds wujood compound tharaa,2400000.0,40000.0,60.0,2.0,1.0,1.0,1,Garden,Garden,1,1
Building,cairo new cairo el lotus lotus south,75000000.0,22727.0,3300.0,,,,1,Garden,"Water Meter, Natural Gas, Electricity Meter, Security, Garden",5,0
Apartment,cairo new cairo bait el watan fourth neighborhood,4650000.0,25833.0,180.0,3.0,3.0,0.0,1,Garden,Garden,1,1
Land,monufia quweisna quweisna city,300000000.0,10000.0,30000.0,,,,1,Main Street,,0,0
Apartment,cairo 6th of october compounds etlala compound,2415000.0,23000.0,105.0,2.0,1.0,2.0,1,Garden,Garden,1,1
Apartment,cairo el maadi kornish el maadi brj thmn,7675000.0,213194.0,36.0,1.0,1.0,5.0,1,Nile View,,0,1
Apartment,cairo el sheikh zayed city bait el watan phase 7 el takmelya,6120000.0,34000.0,180.0,3.0,3.0,0.0,1,Corner,Garden,1,1
Apartment,cairo mokattam lhdb l ly shr 17,5452000.0,29000.0,188.0,3.0,2.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,1
Chalet,north coast resorts el rawda village,3500000.0,23333.0,150.0,4.0,2.0,3.0,1,Sea View,,0,0
Studio,red sea hurghada resorts,3770000.0,101892.0,37.0,1.0,1.0,1.0,1,Sea View,,0,1
Medical,cairo 6th of october compounds new giza meditown new giza,8900000.0,111250.0,80.0,2.0,1.0,2.0,1,Corner,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Commercial,cairo el sheikh zayed city,7200000.0,180000.0,40.0,,,1.0,1,Garden,Garden,1,1
Apartment,cairo el sheikh zayed city bait el watan phase 7 el takmelya,6630000.0,34000.0,195.0,3.0,3.0,1.0,1,Corner,,0,1
Apartment,cairo mokattam lhdb l ly shr 17,3800000.0,20000.0,190.0,3.0,2.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,1
Villa,cairo 6th of october garb someed neighborhood 10th street 102,35000000.0,61620.0,568.0,15.0,15.0,,1,Garden,Garden,1,0
Villa,cairo el sheikh zayed city lshykh zyd ljdyd,6700000.0,24364.0,275.0,4.0,4.0,,1,Garden,Garden,1,1
Apartment,cairo el sheikh zayed city bait el watan phase 7 el takmelya,6120000.0,34000.0,180.0,3.0,3.0,0.0,1,Corner,Garden,1,1
Apartment,cairo mokattam lhdb l ly shr 17,4901000.0,29000.0,169.0,2.0,1.0,4.0,1,Main Street,"Elevator, Security, Balcony",3,1
Villa,cairo el sheikh zayed city compounds el rabwa,25500000.0,61893.0,412.0,4.0,4.0,,1,Pool,,0,0
Villa,cairo 6th of october compounds park west compound pledge,7300000.0,28077.0,260.0,4.0,4.0,,1,Garden,"Swimming Pool, Garden",2,1
Apartment,cairo 6th of october el tawsaat el shamalya hy 2000 qt,2520000.0,18000.0,140.0,3.0,2.0,4.0,1,Main Street,,0,1
Villa,cairo 6th of october el hay el motamyz first touristic village el shaheed mohammed abdul latif alshimi st,71000000.0,24483.0,2900.0,15.0,16.0,,1,Garden,Garden,1,0
Apartment,cairo 6th of october garb someed neighborhood 5th,6500000.0,21667.0,300.0,3.0,3.0,1.0,1,Other,,0,0
Land,gharbia samannoud qaret abou siir bana,100000000.0,18165.0,5505.0,,,,1,Nile View,,0,0
Apartment,cairo el sheikh zayed city compounds the harv compound dal,6700000.0,57759.0,116.0,2.0,1.0,1.0,1,Garden,Garden,1,1
Apartment,cairo al oubour l bwr ljdyd waad compound kayan,3300000.0,23571.0,140.0,3.0,3.0,2.0,1,Garden,"Elevator, Water Meter, Security, Garden, Balcony",5,1
Apartment,cairo el mohandesen shareaa el sudan,3210000.0,20063.0,160.0,3.0,2.0,7.0,1,Main Street,"Elevator, Water Meter, Natural Gas, Electricity Meter, Security, Balcony",6,1
Apartment,cairo elnozha joseph tito st,2700000.0,20000.0,135.0,3.0,1.0,5.0,1,Main Street,,0,0
Villa,cairo new cairo compounds mountain view hyde park,15000000.0,65217.0,230.0,3.0,3.0,1.0,1,Garden,Garden,1,0
Studio,cairo el maadi compounds reve du nil tower novara,5640000.0,176250.0,32.0,1.0,1.0,4.0,1,Nile View,,0,1
Office,cairo new administrative capital ldwn twn rock capital mall,19637500.0,132686.0,148.0,2.0,1.0,3.0,1,Main Street,,0,1
Duplex,cairo 6th of october garb someed neighborhood 9th,6500000.0,16667.0,390.0,4.0,3.0,1.0,1,Garden,Garden,1,0
Apartment,cairo 6th of october hadaeq october compounds beta residence beta egypt,5461300.0,38191.0,143.0,3.0,2.0,3.0,1,Garden,Garden,1,1
Chalet,north coast resorts panorama beach,6500000.0,26000.0,250.0,3.0,2.0,0.0,1,Corner,,0,1
Apartment,cairo new cairo compounds cavali compound al basiony,6880500.0,49500.0,139.0,3.0,1.0,1.0,1,Garden,"Swimming Pool, Garden",2,1
Apartment,cairo el maadi el maadi el gededa el lasilki,4000000.0,23529.0,170.0,3.0,3.0,2.0,1,Garden,Garden,1,0
Villa,cairo new cairo compounds mountain view hyde park,15750000.0,56655.0,278.0,3.0,3.0,4.0,1,Garden,Garden,1,0
Apartment,alexandria king maryot compounds alex west,12174000.0,56101.0,217.0,3.0,3.0,3.0,1,Main Street,,0,1
Villa,cairo el sheikh zayed city lshykh zyd ljdyd park valley diwan compound efid,8000000.0,31621.0,253.0,4.0,4.0,,1,Garden,Garden,1,1
Chalet,north coast resorts modon ras el hekma resort,14000000.0,150538.0,93.0,1.0,2.0,1.0,1,Main Street,,0,1
Villa,cairo new cairo 6th settlement compounds golf town compound modon,13900000.0,50181.0,277.0,4.0,4.0,,1,Garden,Garden,1,1
Villa,cairo el sheikh zayed city lshykh zyd ljdyd havre compound el ezz,4950000.0,30938.0,160.0,3.0,2.0,2.0,1,Garden,Garden,1,1
Villa,cairo 6th of october compounds park west compound pledge,7300000.0,28077.0,260.0,4.0,3.0,,1,Pool,"Swimming Pool, Garden",2,1
Medical,cairo new administrative capital mu23 rwr mwl dwj llttwyr l qry,2100000.0,46667.0,45.0,1.0,1.0,4.0,1,Main Street,,0,1
Villa,cairo 6th of october compounds mountain view icity october lagoon beach park mountain view icity,8500000.0,41463.0,205.0,,,,1,Side Street,,0,1
Duplex,cairo new cairo ganob el akadamiya south academy h mohamed hussein mahmoud st,10500000.0,29167.0,360.0,4.0,3.0,1.0,1,Corner,Garden,1,1
Land,cairo 6th of october bait el watan,16500000.0,33000.0,500.0,,,,1,Corner,,0,0
Land,monufia quweisna quweisna city,12000000.0,400.0,30000.0,,,,1,Main Street,"Water Meter, Security, Parking, Garden",4,1
Duplex,cairo heliopolis abdel hamid badawi,8500000.0,50000.0,170.0,4.0,3.0,0.0,0,Main Street,,0,0
Villa,north coast resorts perla,6500000.0,18571.0,350.0,3.0,2.0,,1,Corner,,0,1
Apartment,cairo 6th of october el ahyaa neighborhood 9th,2700000.0,15429.0,175.0,3.0,3.0,5.0,1,Other,"Elevator, Water Meter, Electricity Meter, Parking",4,0
Office,cairo el maadi zahraa el maadi sixth neighborhood,5450000.0,34494.0,158.0,3.0,2.0,1.0,1,Garden,Garden,1,0
Apartment,sharm el sheikh sharm el sheikh el montazah,3200000.0,37647.0,85.0,,,,1,Pool,,0,0
Apartment,cairo new administrative capital r7 armonia,6040000.0,51186.0,118.0,2.0,2.0,2.0,1,Garden,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",6,1
Villa,cairo el sheikh zayed city lshykh zyd ljdyd sicily compound maalem,5692500.0,34500.0,165.0,4.0,3.0,,1,Garden,Garden,1,1
Commercial,cairo new administrative capital ldwn twn grand kanyon mall dmp,4001400.0,153900.0,26.0,,,0.0,1,Main Street,,0,1
